SKU,Nombre_Producto,Descripcion,Categoria,Subcategoria,Marca,Precio_Unitario_EUR,Costo_Unitario_EUR,Stock_Actual,Stock_Minimo,Ubicacion_Almacen,Proveedor_ID,Fecha_Ultima_Recepcion,Peso_Kg,Dimensiones_cm_LxAxH,Color,Material,Estado_Producto
PROD-ALI-1710,Congelado SaborNatural Cumque 734,Eligendi nisi praesentium aliquam doloremque dolore aliquam officiis ex et iste exercitationem.,Alimentación,Congelado,SaborNatural,774.17,292.4,162,35,C1-S8-B2,PROV-004,2024-12-27,24.28,12x8x30,N/A,N/A,Próximamente
PROD-HOG-1711,Decoración DecoHome Unde Pro50,Necessitatibus dolor libero quam architecto molestiae beatae rerum rem.,Hogar,Decoración,DecoHome,512.88,248.71,914,28,C5-S6-B2,PROV-033,2025-03-10,23.17,69x45x1,Amarillo,Aluminio,Activo
PROD-LIB-1712,Académico MundoLiterario Dolor Eco509,Nam numquam nostrum reprehenderit occaecati dignissimos voluptate est omnis numquam.,Libros,Académico,MundoLiterario,205.43,135.11,673,19,A2-S6-B3,PROV-003,2024-11-14,4.35,15x23x3,N/A,Plástico,Bajo Pedido
PROD-HOG-1713,Decoración CocinaFácil Ipsum Pro100,Laborum consectetur beatae saepe nostrum totam voluptatibus.,Hogar,Decoración,CocinaFácil,1096.48,608.38,239,23,B4-S2-B5,PROV-028,2024-08-21,8.29,29x10x42,Naranja,Madera,Próximamente
PROD-LIB-1714,Académico Ediciones Saber Mollitia XL639,Recusandae quibusdam recusandae quia quos est voluptate voluptate.,Libros,Académico,Ediciones Saber,326.81,224.56,667,19,A3-S4-B2,PROV-038,2024-08-04,2.64,15x23x5,N/A,Cerámica,Próximamente
PROD-COS-1715,Perfumes AromaEsencial Magnam 140,Assumenda commodi odit excepturi asperiores ullam tempore dignissimos ducimus id totam necessitatibus.,Cosmética,Perfumes,AromaEsencial,112.17,46.83,212,47,D5-S7-B4,PROV-039,2024-12-23,24.62,66x5x38,Amarillo,Madera,Descontinuado
PROD-ROP-1716,Abrigos Elegance Optio 11,Esse illo eius pariatur vel nesciunt nesciunt aut.,Ropa,Abrigos,Elegance,1867.06,849.54,515,28,C4-S3-B5,PROV-044,2024-04-06,16.25,26x34x8,Negro,Plástico,Próximamente
PROD-HOG-1717,Muebles MuebleRústico Architecto Pro618,Praesentium a laboriosam eveniet illum voluptas velit nemo dolores nulla ea dolor amet.,Hogar,Muebles,MuebleRústico,1392.45,722.55,789,12,B1-S10-B4,PROV-042,2024-12-07,13.21,30x40x29,Amarillo,Metal,Descontinuado
PROD-HOG-1718,Decoración CleanFast Quia 199,Saepe alias optio quibusdam enim occaecati incidunt blanditiis est eligendi voluptate.,Hogar,Decoración,CleanFast,2105.7,1434.56,773,40,A4-S2-B2,PROV-010,2024-05-28,17.44,31x31x19,Blanco,Metal,Próximamente
PROD-HOG-1719,Jardín MuebleRústico Vitae Basic288,Qui alias in consequatur optio excepturi.,Hogar,Jardín,MuebleRústico,1773.15,777.77,740,15,C1-S6-B1,PROV-009,2024-04-05,19.62,9x73x7,Rojo,Poliéster,Descontinuado
PROD-COS-1720,Cuidado Facial ColorVibrante Officiis XL926,Expedita consequatur atque excepturi recusandae tenetur accusantium nobis modi eveniet.,Cosmética,Cuidado Facial,ColorVibrante,1708.97,1004.15,711,39,A4-S9-B2,PROV-033,2024-08-30,24.85,5x5x9,Plateado,Papel,Activo
PROD-ROP-1721,Abrigos ModaFlex Mollitia 479,Odit mollitia neque neque ratione atque est officia omnis at.,Ropa,Abrigos,ModaFlex,979.05,301.88,27,44,A1-S9-B3,PROV-048,2025-01-19,6.52,40x49x49,Negro,Vidrio,Activo
PROD-HOG-1722,Decoración DecoHome Incidunt 279,Incidunt deserunt assumenda ducimus porro possimus.,Hogar,Decoración,DecoHome,2147.97,1279.42,451,14,A4-S6-B4,PROV-032,2024-05-13,18.3,98x36x45,Azul,Papel,Activo
PROD-LIB-1723,Revistas PequesLeen Nemo Basic307,Numquam nesciunt excepturi est quos voluptates laboriosam voluptate labore incidunt voluptatibus nemo.,Libros,Revistas,PequesLeen,1102.19,548.51,243,50,B2-S6-B1,PROV-010,2025-01-16,6.93,15x23x3,N/A,Papel,Bajo Pedido
PROD-JUG-1724,Construcción EduPlay Ducimus Basic245,Placeat corrupti modi ad quas quia consectetur.,Juguetes,Construcción,EduPlay,1979.54,927.05,730,18,B4-S7-B3,PROV-047,2024-05-02,24.47,9x65x7,Negro,Plástico,Próximamente
PROD-ELE-1725,Móviles TechNova Omnis Pro345,Dolore facilis enim laudantium pariatur repellendus alias at consequuntur quae.,Electrónica,Móviles,TechNova,512.13,293.84,185,48,A4-S9-B4,PROV-044,2024-11-09,21.12,53x47x7,Blanco,Silicona,Descontinuado
PROD-COS-1726,Cuidado Corporal ColorVibrante Blanditiis 241,Incidunt quaerat fugiat pariatur nulla voluptatibus repellat maxime dicta possimus.,Cosmética,Cuidado Corporal,ColorVibrante,1322.4,670.14,885,30,A2-S8-B1,PROV-004,2025-02-13,12.94,15x7x27,Azul,Cerámica,Próximamente
PROD-COS-1727,Maquillaje ColorVibrante Quam Basic5,Iusto similique ducimus mollitia laudantium natus dolor velit.,Cosmética,Maquillaje,ColorVibrante,685.28,233.81,484,45,C2-S1-B3,PROV-009,2024-04-14,15.61,29x49x18,Azul,Papel,Descontinuado
PROD-HOG-1728,Muebles CleanFast Sequi Basic540,Nesciunt animi perferendis voluptas accusantium dicta vel saepe omnis possimus modi mollitia quam.,Hogar,Muebles,CleanFast,1452.07,804.51,264,20,A4-S6-B2,PROV-015,2025-02-26,22.96,32x76x7,Amarillo,Aluminio,Bajo Pedido
PROD-JUG-1729,Muñecas EduPlay Reiciendis Basic575,Dolor nobis beatae aliquid asperiores dicta officiis voluptas corrupti ipsa molestias.,Juguetes,Muñecas,EduPlay,1930.96,799.31,648,33,A4-S10-B4,PROV-003,2024-07-30,4.07,47x57x10,Verde,Cerámica,Bajo Pedido
PROD-COS-1730,Maquillaje BellaPiel Impedit Pro550,Eligendi consectetur consectetur illo ipsam distinctio non.,Cosmética,Maquillaje,BellaPiel,2049.59,1405.08,662,34,A5-S8-B1,PROV-017,2024-09-21,14.44,20x13x35,Multicolor,Algodón,Descontinuado
PROD-JUG-1731,Peluches ConstruBlock Mollitia Basic163,Eveniet architecto itaque eos eum nisi.,Juguetes,Peluches,ConstruBlock,88.35,58.57,515,47,A3-S4-B4,PROV-036,2024-12-02,12.12,14x76x42,Negro,Cuero,Bajo Pedido
PROD-ALI-1732,Fresco QuickBite Modi Basic316,Mollitia non delectus amet adipisci et illo temporibus fuga error dolore.,Alimentación,Fresco,QuickBite,1733.5,775.47,647,38,B2-S2-B5,PROV-034,2024-10-20,3.94,18x57x41,N/A,N/A,Próximamente
PROD-JUG-1733,Exterior EduPlay Temporibus Basic387,Aperiam sunt aperiam eaque iusto rem incidunt dolorem quos doloremque.,Juguetes,Exterior,EduPlay,886.77,290.75,617,37,B4-S7-B2,PROV-022,2024-06-20,21.46,7x11x44,Verde,Poliéster,Activo
PROD-ROP-1734,Pantalones ComfortWear Quia Basic848,Provident veniam explicabo rerum nostrum ut maiores illo.,Ropa,Pantalones,ComfortWear,1371.36,817.13,20,12,A3-S1-B2,PROV-011,2024-11-20,23.69,64x31x46,Transparente,Madera,Descontinuado
PROD-JUG-1735,Exterior EduPlay Blanditiis XL586,Expedita maxime eos dignissimos quo esse sint.,Juguetes,Exterior,EduPlay,881.51,591.05,425,38,B5-S8-B2,PROV-028,2024-08-14,0.67,55x7x20,Transparente,Aluminio,Bajo Pedido
PROD-ELE-1736,Computadoras ConnectPhone Exercitationem Pro701,Tempore repellendus odio voluptatibus voluptatibus cupiditate omnis recusandae consequuntur delectus pariatur.,Electrónica,Computadoras,ConnectPhone,80.99,42.4,458,34,B4-S10-B1,PROV-009,2024-10-07,23.74,46x8x15,Rojo,Cuero,Próximamente
PROD-JUG-1737,Peluches ConstruBlock Molestiae Pro721,Saepe tenetur exercitationem repellendus voluptas libero facilis modi illo.,Juguetes,Peluches,ConstruBlock,49.1,26.62,470,29,A2-S3-B4,PROV-015,2024-07-30,19.76,97x69x13,Naranja,Papel,Próximamente
PROD-ROP-1738,Calzado ComfortWear Consequatur Eco933,Voluptatibus tempore consequatur error in quo incidunt dicta.,Ropa,Calzado,ComfortWear,998.07,456.55,820,32,C3-S4-B2,PROV-005,2024-11-02,13.02,79x57x45,Multicolor,Cerámica,Próximamente
PROD-COS-1739,Cabello AromaEsencial Placeat Eco529,Voluptatum doloremque quidem delectus provident iure reiciendis doloribus et iusto.,Cosmética,Cabello,AromaEsencial,2392.95,1565.1,594,35,C5-S5-B4,PROV-010,2024-08-01,10.72,35x47x7,Amarillo,Metal,Descontinuado
PROD-ELE-1740,TV VisionPlus Vero 292,Aliquid delectus amet adipisci iure eaque consequatur autem repellat accusantium vitae dolores praesentium.,Electrónica,TV,VisionPlus,981.13,480.39,205,26,B5-S4-B4,PROV-038,2024-08-27,21.08,48x75x30,Transparente,Poliéster,Descontinuado
PROD-JUG-1741,Peluches ConstruBlock Fuga Eco28,Nihil beatae provident veritatis voluptatibus magnam commodi praesentium ex harum libero.,Juguetes,Peluches,ConstruBlock,1487.88,943.96,398,50,D5-S3-B1,PROV-025,2024-05-10,16.29,81x24x19,Naranja,Madera,Bajo Pedido
PROD-ROP-1742,Calzado UrbanStyle Rerum Basic736,Quae nihil sunt tempore recusandae quibusdam ipsum reiciendis tempore iusto magni.,Ropa,Calzado,UrbanStyle,1167.37,793.66,647,36,D4-S4-B3,PROV-026,2024-09-09,11.33,22x72x29,Transparente,Madera,Próximamente
PROD-ROP-1743,Abrigos UrbanStyle Illum Pro998,Commodi ratione eveniet corporis porro labore consequuntur.,Ropa,Abrigos,UrbanStyle,2264.94,998.2,630,18,D5-S6-B4,PROV-039,2025-01-18,18.15,60x29x41,Naranja,Algodón,Activo
PROD-ELE-1744,Audio AudioMax Ducimus Basic734,Perspiciatis ducimus explicabo ratione cumque odit ipsam tenetur quia corrupti doloremque temporibus.,Electrónica,Audio,AudioMax,1797.06,1191.25,638,14,B3-S7-B2,PROV-049,2024-05-31,24.29,42x56x25,Plateado,Plástico,Descontinuado
PROD-HOG-1745,Decoración DecoHome Voluptates XL933,Consequatur similique molestiae voluptates esse dolore quas.,Hogar,Decoración,DecoHome,1619.36,583.49,792,26,A2-S5-B5,PROV-040,2024-10-08,10.17,8x62x8,Naranja,Plástico,Descontinuado
PROD-COS-1746,Maquillaje BellaPiel Nihil Basic545,Repudiandae dolorem itaque asperiores non quisquam quos animi soluta.,Cosmética,Maquillaje,BellaPiel,667.2,411.18,0,13,C2-S7-B2,PROV-024,2024-06-24,24.2,43x18x28,Plateado,Metal,Descontinuado
PROD-LIB-1747,Infantil PequesLeen Culpa Basic25,Exercitationem molestias praesentium aliquid provident recusandae officiis ex temporibus impedit nulla in nemo.,Libros,Infantil,PequesLeen,1827.04,1249.1,882,35,A5-S1-B1,PROV-009,2024-09-03,15.15,15x23x4,N/A,Madera,Próximamente
PROD-HOG-1748,Decoración CleanFast Dicta Basic391,Enim hic illo facere voluptas voluptates.,Hogar,Decoración,CleanFast,1067.0,623.97,671,45,C4-S5-B5,PROV-004,2024-08-08,9.62,81x70x32,Azul,Madera,Activo
PROD-ALI-1749,Congelado SaborNatural Occaecati XL982,Ducimus ipsum magnam quasi est at.,Alimentación,Congelado,SaborNatural,369.12,240.19,427,36,C5-S9-B4,PROV-029,2024-06-27,19.44,72x57x38,N/A,N/A,Próximamente
PROD-ALI-1750,Fresco SaborNatural Nisi XL576,Dicta ad exercitationem soluta quasi rerum.,Alimentación,Fresco,SaborNatural,603.65,265.68,688,45,D3-S10-B1,PROV-047,2025-03-13,20.24,7x6x37,N/A,N/A,Próximamente
PROD-ROP-1751,Abrigos ComfortWear Exercitationem Pro738,A iure magni temporibus fuga quaerat incidunt.,Ropa,Abrigos,ComfortWear,519.5,320.07,51,45,A3-S9-B2,PROV-033,2025-03-16,5.21,18x13x14,Multicolor,Silicona,Bajo Pedido
PROD-ELE-1752,Accesorios VisionPlus Ducimus Eco277,Eaque aliquid rerum commodi quo expedita.,Electrónica,Accesorios,VisionPlus,2311.41,1128.59,666,15,D5-S8-B3,PROV-045,2025-03-06,10.26,65x64x9,Multicolor,Silicona,Activo
PROD-ALI-1753,Snacks DeliciasGourmet Accusantium Eco979,Molestias excepturi enim iure suscipit dolore nobis tempora.,Alimentación,Snacks,DeliciasGourmet,1734.08,891.49,461,36,C2-S8-B2,PROV-039,2024-05-11,14.65,50x43x33,N/A,N/A,Próximamente
PROD-JUG-1754,Educativos DivertiKids Ut Pro678,Doloribus debitis voluptate tempora exercitationem cumque repudiandae tempore at nobis magnam laborum.,Juguetes,Educativos,DivertiKids,871.71,322.86,598,36,A1-S2-B4,PROV-004,2024-09-04,11.01,97x76x13,Gris,Aluminio,Bajo Pedido
PROD-HOG-1755,Decoración DecoHome Consequuntur 124,Deserunt eius autem ipsam similique officiis quam.,Hogar,Decoración,DecoHome,793.82,522.42,29,50,B3-S7-B1,PROV-048,2024-09-15,17.76,66x8x5,Verde,Cerámica,Bajo Pedido
PROD-ELE-1756,Computadoras ConnectPhone Architecto Eco769,Iste at odit repudiandae eligendi non sunt exercitationem.,Electrónica,Computadoras,ConnectPhone,618.69,399.17,4,40,B3-S6-B5,PROV-003,2024-09-03,13.1,26x69x20,Azul,Algodón,Próximamente
PROD-ROP-1757,Camisetas Elegance Sequi Eco626,Facilis soluta reiciendis architecto possimus quia placeat excepturi porro unde id excepturi.,Ropa,Camisetas,Elegance,2465.45,1256.04,736,31,A5-S1-B1,PROV-046,2024-05-30,22.12,31x9x35,Rojo,Plástico,Bajo Pedido
PROD-LIB-1758,Infantil Ediciones Saber Animi XL836,Commodi voluptate dolore alias voluptate animi.,Libros,Infantil,Ediciones Saber,393.06,222.97,233,12,C5-S7-B4,PROV-029,2024-09-20,0.97,15x23x3,N/A,Algodón,Activo
PROD-JUG-1759,Exterior DivertiKids Nostrum Basic981,Assumenda saepe deserunt ducimus perspiciatis earum magni fugit explicabo a exercitationem vero.,Juguetes,Exterior,DivertiKids,2196.34,1003.03,332,26,A4-S4-B3,PROV-022,2025-03-16,19.71,96x19x35,Amarillo,Madera,Activo
PROD-ROP-1760,Vestidos ComfortWear Eum Pro275,Perspiciatis debitis laborum eius maiores in id fugit illum.,Ropa,Vestidos,ComfortWear,286.67,139.59,674,47,D2-S10-B4,PROV-030,2024-09-08,13.53,36x20x6,Naranja,Poliéster,Bajo Pedido
PROD-LIB-1761,Académico Ediciones Saber Quas Basic44,Sapiente veritatis sit sequi suscipit numquam quas voluptatum inventore.,Libros,Académico,Ediciones Saber,805.96,270.89,912,24,B3-S5-B1,PROV-039,2025-03-16,21.33,15x23x4,N/A,Poliéster,Bajo Pedido
PROD-LIB-1762,Académico PequesLeen Quae XL1,Quaerat provident in veritatis perspiciatis molestias eum.,Libros,Académico,PequesLeen,2319.11,1190.35,703,23,A4-S3-B4,PROV-032,2024-07-12,6.58,15x23x5,N/A,Aluminio,Activo
PROD-ELE-1763,Audio AudioMax Deleniti 759,Fuga ad sunt voluptas doloribus eveniet enim commodi veniam.,Electrónica,Audio,AudioMax,1725.36,855.79,773,25,A2-S8-B1,PROV-005,2024-11-15,9.66,87x56x21,Amarillo,Aluminio,Próximamente
PROD-JUG-1764,Construcción DivertiKids Ad XL525,Aliquid ad laboriosam earum iusto veniam ex quia possimus libero quas corrupti enim.,Juguetes,Construcción,DivertiKids,1270.8,689.96,574,18,A5-S9-B1,PROV-024,2024-11-22,18.48,37x20x26,Plateado,Metal,Próximamente
PROD-HOG-1765,Cocina MuebleRústico Asperiores Basic858,Dolore quo perferendis hic enim accusantium minus quis.,Hogar,Cocina,MuebleRústico,1608.59,527.41,387,25,D3-S3-B3,PROV-002,2024-11-27,10.35,51x8x38,Naranja,Cuero,Activo
PROD-ROP-1766,Pantalones Elegance A Basic747,Porro labore corrupti reprehenderit doloremque sit sed nihil.,Ropa,Pantalones,Elegance,1005.67,607.5,322,33,D4-S2-B3,PROV-046,2024-10-23,15.21,67x55x7,Plateado,Plástico,Activo
PROD-HOG-1767,Limpieza MuebleRústico Ipsam Pro722,Fugit distinctio dolores fugiat impedit repellendus architecto laudantium rerum.,Hogar,Limpieza,MuebleRústico,1336.33,584.08,67,23,A1-S10-B3,PROV-046,2024-12-26,0.61,99x51x25,Gris,Poliéster,Activo
PROD-ROP-1768,Vestidos ComfortWear Fugit 390,Unde illum laudantium quasi et voluptatum reprehenderit et animi laboriosam.,Ropa,Vestidos,ComfortWear,1321.87,467.47,790,40,A3-S10-B2,PROV-001,2025-02-28,1.55,91x22x5,Rojo,Poliéster,Próximamente
PROD-ALI-1769,Conservas QuickBite Dolor XL170,Molestiae explicabo distinctio et veniam consequatur.,Alimentación,Conservas,QuickBite,815.52,523.58,209,10,B5-S5-B4,PROV-033,2025-02-01,22.49,60x60x24,N/A,N/A,Activo
PROD-ROP-1770,Camisetas ComfortWear Voluptate XL601,Officiis nam sint voluptate totam aperiam corrupti totam cupiditate.,Ropa,Camisetas,ComfortWear,1002.57,305.72,548,13,B3-S9-B3,PROV-020,2025-01-09,23.98,75x54x18,Amarillo,Algodón,Bajo Pedido
PROD-ROP-1771,Pantalones ComfortWear Repellendus Pro714,Delectus quod aut voluptatum numquam incidunt beatae minus autem est.,Ropa,Pantalones,ComfortWear,1047.28,511.24,254,22,B2-S10-B2,PROV-046,2024-05-18,19.87,48x9x14,Negro,Vidrio,Bajo Pedido
PROD-ALI-1772,Fresco SaborNatural Aperiam XL142,Nostrum deleniti culpa voluptatem doloremque deleniti atque ducimus maxime consectetur inventore dignissimos neque.,Alimentación,Fresco,SaborNatural,365.35,139.76,434,42,D5-S7-B3,PROV-042,2024-06-10,19.91,86x17x49,N/A,N/A,Descontinuado
PROD-HOG-1773,Decoración MuebleRústico Fugit 9,Voluptates voluptas dolor cupiditate eveniet dolorem eum.,Hogar,Decoración,MuebleRústico,278.75,159.87,599,42,C4-S8-B1,PROV-038,2025-01-14,23.82,51x6x27,Verde,Poliéster,Próximamente
PROD-COS-1774,Cuidado Corporal ColorVibrante Blanditiis Pro895,Maiores ea similique corporis quos libero voluptatibus sit commodi alias.,Cosmética,Cuidado Corporal,ColorVibrante,1332.97,435.79,264,20,D4-S1-B5,PROV-042,2024-04-12,0.99,5x73x8,Blanco,Cuero,Bajo Pedido
PROD-LIB-1775,No Ficción MundoLiterario Quibusdam Basic507,Provident sed in laudantium mollitia voluptatem ab dolorum quis fugit reiciendis rerum suscipit.,Libros,No Ficción,MundoLiterario,68.19,28.81,932,28,D5-S3-B2,PROV-004,2024-05-28,19.79,15x23x4,N/A,Cuero,Próximamente
PROD-HOG-1776,Decoración CocinaFácil Saepe Basic133,Occaecati corporis illo maxime ratione culpa temporibus quasi recusandae cupiditate beatae.,Hogar,Decoración,CocinaFácil,1870.59,1067.51,980,27,C2-S3-B4,PROV-047,2024-11-24,21.89,37x46x19,Multicolor,Silicona,Bajo Pedido
PROD-ROP-1777,Camisetas UrbanStyle Tempore 685,Voluptate dolor illo culpa error cum recusandae inventore.,Ropa,Camisetas,UrbanStyle,840.01,303.61,50,41,B2-S1-B5,PROV-029,2024-10-22,13.66,13x42x42,Plateado,Papel,Bajo Pedido
PROD-LIB-1778,Revistas Ediciones Saber Eligendi Eco999,Similique voluptates est libero quasi blanditiis.,Libros,Revistas,Ediciones Saber,1301.1,401.84,723,31,B2-S4-B3,PROV-033,2024-09-27,1.82,15x23x4,N/A,Papel,Activo
PROD-ELE-1779,Móviles TechNova Quae 27,Possimus ipsam facilis iste labore saepe illum eligendi a iste cumque dicta hic.,Electrónica,Móviles,TechNova,2167.96,1474.96,788,24,D4-S3-B3,PROV-018,2024-10-22,1.57,57x53x43,Amarillo,Papel,Descontinuado
PROD-JUG-1780,Educativos ConstruBlock Voluptate 347,Aliquid repellat nesciunt numquam in nihil vitae voluptatum inventore reprehenderit possimus suscipit.,Juguetes,Educativos,ConstruBlock,159.93,55.45,520,23,C3-S4-B1,PROV-038,2024-07-05,12.28,31x80x8,Multicolor,Metal,Próximamente
PROD-HOG-1781,Limpieza CleanFast Eveniet Basic673,Doloribus debitis pariatur laboriosam aut placeat architecto dolorum neque.,Hogar,Limpieza,CleanFast,290.46,157.01,747,23,D3-S9-B2,PROV-045,2024-11-09,18.24,64x64x19,Multicolor,Vidrio,Descontinuado
PROD-COS-1782,Maquillaje AromaEsencial Placeat 21,Natus iure porro nam voluptatem minima quis.,Cosmética,Maquillaje,AromaEsencial,478.2,184.81,684,22,B1-S7-B2,PROV-013,2025-01-16,3.06,87x66x4,Negro,Papel,Próximamente
PROD-ELE-1783,Audio ConnectPhone Vero 114,Nemo laboriosam cum commodi id ipsam.,Electrónica,Audio,ConnectPhone,2148.77,1200.02,7,17,A4-S3-B4,PROV-039,2024-04-10,18.22,48x59x8,Transparente,Poliéster,Bajo Pedido
PROD-ELE-1784,Móviles VisionPlus Incidunt Basic337,Debitis accusantium quasi nesciunt veniam dignissimos id sint hic fugit.,Electrónica,Móviles,VisionPlus,117.3,75.43,368,18,D2-S2-B1,PROV-034,2025-03-23,20.34,23x11x18,Gris,Silicona,Próximamente
PROD-HOG-1785,Muebles DecoHome Recusandae Basic733,Adipisci quo beatae delectus debitis repellat ipsam.,Hogar,Muebles,DecoHome,1789.72,1225.27,245,33,B2-S3-B3,PROV-012,2024-10-05,0.55,66x36x25,Plateado,Plástico,Próximamente
PROD-COS-1786,Perfumes AromaEsencial Incidunt Pro178,Commodi in temporibus laboriosam praesentium esse perspiciatis tempora repellat deleniti nihil.,Cosmética,Perfumes,AromaEsencial,2073.53,1284.27,769,23,B1-S6-B4,PROV-025,2024-12-01,20.17,7x7x16,Rojo,Madera,Próximamente
PROD-ALI-1787,Conservas QuickBite Mollitia Eco951,Eaque deserunt ipsam cum omnis a eligendi adipisci consequatur voluptatibus porro.,Alimentación,Conservas,QuickBite,513.95,280.17,554,29,C2-S3-B3,PROV-044,2025-01-13,16.59,74x45x24,N/A,N/A,Próximamente
PROD-HOG-1788,Decoración MuebleRústico Rerum Pro719,Ipsam vel rerum veniam tempora tempore laudantium vel autem sit eaque.,Hogar,Decoración,MuebleRústico,2225.47,987.68,660,13,C1-S1-B1,PROV-047,2024-06-05,9.61,20x62x2,Blanco,Poliéster,Descontinuado
PROD-COS-1789,Maquillaje ColorVibrante Nam 206,Quidem incidunt nisi suscipit ullam reiciendis doloremque maxime ipsam harum.,Cosmética,Maquillaje,ColorVibrante,1916.98,1064.59,842,23,A3-S5-B1,PROV-006,2024-06-05,2.17,7x62x20,Rojo,Metal,Activo
PROD-JUG-1790,Peluches EduPlay Quis 948,Est ipsa repudiandae eaque esse ea.,Juguetes,Peluches,EduPlay,1774.44,699.43,171,26,B5-S10-B4,PROV-009,2025-01-29,9.55,54x68x36,Multicolor,Cerámica,Bajo Pedido
PROD-HOG-1791,Limpieza MuebleRústico Eius Eco868,Voluptatem perspiciatis ratione quasi fuga quia praesentium consectetur.,Hogar,Limpieza,MuebleRústico,1838.48,776.08,914,35,D1-S10-B1,PROV-002,2024-09-17,16.64,8x48x3,Negro,Silicona,Bajo Pedido
PROD-HOG-1792,Jardín CocinaFácil Deserunt Pro124,Hic vero animi maxime eum veritatis qui consequatur nesciunt.,Hogar,Jardín,CocinaFácil,1283.0,521.22,364,48,D4-S1-B3,PROV-042,2024-06-25,8.07,67x52x24,Transparente,Aluminio,Activo
PROD-COS-1793,Perfumes BellaPiel Quae Pro421,Laudantium quam repudiandae esse accusantium delectus veniam recusandae quam.,Cosmética,Perfumes,BellaPiel,197.21,68.76,654,31,A3-S3-B4,PROV-006,2025-02-25,24.5,64x77x47,Plateado,Aluminio,Descontinuado
PROD-JUG-1794,Muñecas DivertiKids Nihil Pro473,Consequuntur quidem quam laborum vero voluptatum alias dolores nihil temporibus qui eligendi qui.,Juguetes,Muñecas,DivertiKids,231.34,142.61,756,48,A5-S1-B1,PROV-031,2025-01-15,9.74,50x64x48,Amarillo,Papel,Descontinuado
PROD-JUG-1795,Educativos EduPlay Nemo XL969,Ab iste aspernatur repudiandae quisquam similique dolor rem quo.,Juguetes,Educativos,EduPlay,898.68,325.38,703,26,D1-S1-B4,PROV-024,2024-05-29,6.33,73x53x30,Rojo,Vidrio,Activo
PROD-ALI-1796,Congelado QuickBite Reiciendis 739,Dolor quia quae sequi accusantium voluptates eos.,Alimentación,Congelado,QuickBite,437.11,267.01,407,14,D1-S9-B5,PROV-037,2024-10-26,0.8,97x7x47,N/A,N/A,Activo
PROD-LIB-1797,Revistas PequesLeen Facere XL113,A quia eos dolorum quasi aspernatur nesciunt est totam.,Libros,Revistas,PequesLeen,703.76,351.91,379,36,D4-S9-B3,PROV-017,2024-05-03,9.58,15x23x4,N/A,Papel,Próximamente
