ID_Detalle_Venta,ID_Venta,ID_Cliente,SKU_Producto,Fecha_Hora_Venta,Cantidad,Precio_Unitario_Venta_EUR,Descuento_Aplicado_Porc,Precio_Total_Linea_EUR,Metodo_Pago,ID_Vendedor,ID_Tienda_o_Canal,Impuestos_IVA_EUR,Costo_Envio_Aplicado_EUR,Estado_Pedido,Numero_Seguimiento_Envio,Moneda
DET01716,VNT-2025-1249-1186,CL0299,PROD-LIB-1343,2025-03-12 00:05:12,4,322.16,0.05,1224.21,Efectivo,VEND_ONLINE,ONLINE,257.08,20.76,Procesando,,COP
DET01717,VNT-2025-1249-1187,CL1344,PROD-ALI-0453,2024-10-09 07:27:06,1,23.01,0.0,23.01,PayPal,VEND05,ONLINE,4.83,9.72,Cancelado,,EUR
DET01718,VNT-2025-1249-1188,CL0546,PROD-JUG-0338,2024-07-12 20:53:51,1,230.3,0.1,207.27,Bizum,VEND03,TIENDA-MAD,43.53,0,Pendiente Pago,,USD
DET01719,VNT-2025-1249-1188,CL0546,PROD-ELE-0436,2024-07-12 20:53:51,4,139.09,0.0,556.36,Bizum,VEND03,TIENDA-MAD,116.84,0,Pendiente Pago,,USD
DET01720,VNT-2025-1249-1189,CL0631,PROD-COS-1730,2024-12-19 11:23:24,4,262.42,0.1,944.71,Bizum,VEND03,TIENDA-BOG,198.39,0,Devuelto,,USD
DET01721,VNT-2025-1249-1189,CL0631,PROD-HOG-1788,2024-12-19 11:23:24,2,232.6,0.0,465.2,Bizum,VEND03,TIENDA-BOG,97.69,0,Devuelto,,USD
DET01722,VNT-2025-1249-1190,CL1677,PROD-LIB-0977,2025-01-21 13:25:38,2,421.64,0.1,758.95,Bizum,VEND11,TELEFONO,159.38,0,Procesando,,MXN
DET01723,VNT-2025-1249-1190,CL1677,PROD-HOG-1423,2025-01-21 13:25:38,2,139.65,0.05,265.33,Bizum,VEND11,TELEFONO,55.72,0,Procesando,,MXN
DET01724,VNT-2025-1249-1191,CL1002,PROD-COS-1671,2024-06-11 09:24:07,1,119.56,0.0,119.56,Tarjeta Crédito,VEND02,TIENDA-MEX,25.11,0,Pendiente Pago,,USD
DET01725,VNT-2025-1249-1192,CL0694,PROD-ROP-1300,2025-03-27 14:16:54,3,152.07,0.1,410.59,Contra Reembolso,VEND15,TIENDA-BCN,86.22,0,Cancelado,,MXN
DET01726,VNT-2025-1249-1192,CL0694,PROD-JUG-0492,2025-03-27 14:16:54,3,227.15,0.2,545.16,Contra Reembolso,VEND15,TIENDA-BCN,114.48,0,Cancelado,,MXN
DET01727,VNT-2025-1249-1193,CL1422,PROD-LIB-0771,2024-05-09 08:57:43,1,191.91,0.2,153.53,Tarjeta Crédito,VEND06,ONLINE,32.24,3.52,Cancelado,,ARS
DET01728,VNT-2025-1249-1194,CL1049,PROD-ELE-0914,2024-09-04 04:40:21,4,82.96,0.15,282.06,Transferencia,VEND07,ONLINE,59.23,12.4,Entregado,TRK923392010US,EUR
DET01729,VNT-2025-1249-1195,CL0445,PROD-ROP-1390,2024-12-31 00:33:06,5,295.72,0.05,1404.67,Tarjeta Crédito,VEND06,TIENDA-MAD,294.98,0,Procesando,,COP
DET01730,VNT-2025-1249-1195,CL0445,PROD-ALI-1626,2024-12-31 00:33:06,1,366.5,0.0,366.5,Tarjeta Crédito,VEND06,TIENDA-MAD,76.97,0,Procesando,,COP
DET01731,VNT-2025-1249-1195,CL0445,PROD-HOG-1960,2024-12-31 00:33:06,5,295.62,0.1,1330.29,Tarjeta Crédito,VEND06,TIENDA-MAD,279.36,0,Procesando,,COP
DET01732,VNT-2025-1249-1195,CL0445,PROD-ELE-1398,2024-12-31 00:33:06,4,9.42,0.15,32.03,Tarjeta Crédito,VEND06,TIENDA-MAD,6.73,0,Procesando,,COP
DET01733,VNT-2025-1249-1196,CL1873,PROD-LIB-1685,2025-03-09 22:07:12,5,453.6,0.15,1927.8,Contra Reembolso,VEND08,APP,404.84,0,Cancelado,,USD
DET01734,VNT-2025-1249-1197,CL0070,PROD-HOG-1196,2025-01-06 02:37:27,3,464.71,0.2,1115.3,Tarjeta Débito,VEND02,TIENDA-MAD,234.21,0,Entregado,TRK908804836MX,ARS
DET01735,VNT-2025-1249-1198,CL0139,PROD-ROP-0401,2025-02-20 17:11:28,4,199.44,0.15,678.1,Tarjeta Débito,VEND04,TIENDA-MAD,142.4,0,Cancelado,,COP
DET01736,VNT-2025-1249-1199,CL0302,PROD-HOG-1798,2024-10-16 04:23:17,2,490.28,0.05,931.53,Bizum,VEND06,TELEFONO,195.62,0,Cancelado,,MXN
DET01737,VNT-2025-1249-1199,CL0302,PROD-ROP-1751,2024-10-16 04:23:17,2,119.91,0.2,191.86,Bizum,VEND06,TELEFONO,40.29,0,Cancelado,,MXN
DET01738,VNT-2025-1249-1200,CL0897,PROD-ALI-1431,2024-05-09 12:01:48,1,74.32,0.2,59.46,Tarjeta Crédito,VEND01,TIENDA-BOG,12.49,0,Pendiente Pago,,USD
DET01739,VNT-2025-1249-1201,CL0036,PROD-ELE-1469,2024-08-21 08:11:32,4,303.16,0.15,1030.74,Tarjeta Crédito,VEND04,TIENDA-MAD,216.46,0,Devuelto,,COP
DET01740,VNT-2025-1249-1201,CL0036,PROD-ELE-0914,2024-08-21 08:11:32,1,368.08,0.1,331.27,Tarjeta Crédito,VEND04,TIENDA-MAD,69.57,0,Devuelto,,COP
DET01741,VNT-2025-1249-1202,CL0075,PROD-ALI-0903,2025-03-24 01:13:07,3,258.74,0.05,737.41,Efectivo,VEND03,TIENDA-BOG,154.86,0,Devuelto,,MXN
DET01742,VNT-2025-1249-1202,CL0075,PROD-ALI-1188,2025-03-24 01:13:07,3,109.45,0.2,262.68,Efectivo,VEND03,TIENDA-BOG,55.16,0,Devuelto,,MXN
DET01743,VNT-2025-1249-1202,CL0075,PROD-COS-1090,2025-03-24 01:13:07,5,354.69,0.05,1684.78,Efectivo,VEND03,TIENDA-BOG,353.8,0,Devuelto,,MXN
DET01744,VNT-2025-1249-1203,CL0973,PROD-HOG-1535,2024-07-19 02:12:52,4,147.36,0.15,501.02,Transferencia,VEND_ONLINE,ONLINE,105.21,7.28,Enviado,TRK374945371MX,MXN
DET01745,VNT-2025-1249-1204,CL0722,PROD-LIB-1108,2024-07-09 11:28:51,3,88.23,0.05,251.46,Contra Reembolso,VEND04,TIENDA-BCN,52.81,0,Cancelado,,COP
DET01746,VNT-2025-1249-1205,CL0422,PROD-JUG-0301,2025-03-07 13:11:41,2,266.0,0.05,505.4,Bizum,VEND01,TIENDA-MAD,106.13,0,Enviado,TRK369228458CO,MXN
DET01747,VNT-2025-1249-1205,CL0422,PROD-HOG-1313,2025-03-07 13:11:41,3,54.73,0.05,155.98,Bizum,VEND01,TIENDA-MAD,32.76,0,Enviado,TRK369228458CO,MXN
DET01748,VNT-2025-1249-1205,CL0422,PROD-ALI-0315,2025-03-07 13:11:41,4,360.41,0.2,1153.31,Bizum,VEND01,TIENDA-MAD,242.2,0,Enviado,TRK369228458CO,MXN
DET01749,VNT-2025-1249-1205,CL0422,PROD-JUG-1731,2025-03-07 13:11:41,2,134.72,0.0,269.44,Bizum,VEND01,TIENDA-MAD,56.58,0,Enviado,TRK369228458CO,MXN
DET01750,VNT-2025-1249-1206,CL0289,PROD-JUG-0843,2025-02-13 08:46:14,2,480.5,0.15,816.85,Transferencia,VEND14,TIENDA-MAD,171.54,0,Devuelto,,EUR
DET01751,VNT-2025-1249-1206,CL0289,PROD-COS-0854,2025-02-13 08:46:14,1,301.31,0.15,256.11,Transferencia,VEND14,TIENDA-MAD,53.78,0,Devuelto,,EUR
DET01752,VNT-2025-1249-1207,CL0876,PROD-ROP-0322,2025-02-09 23:53:00,1,111.08,0.05,105.53,Tarjeta Crédito,VEND11,TIENDA-BCN,22.16,0,Enviado,TRK799193738CO,ARS
DET01753,VNT-2025-1249-1207,CL0876,PROD-LIB-1528,2025-02-09 23:53:00,4,250.41,0.2,801.31,Tarjeta Crédito,VEND11,TIENDA-BCN,168.28,0,Enviado,TRK799193738CO,ARS
DET01754,VNT-2025-1249-1208,CL1994,PROD-HOG-1458,2024-08-04 04:44:03,4,456.23,0.1,1642.43,Contra Reembolso,VEND11,TIENDA-BCN,344.91,0,Pendiente Pago,,EUR
DET01755,VNT-2025-1249-1209,CL0464,PROD-ROP-1145,2024-06-26 03:05:45,5,57.52,0.05,273.22,Contra Reembolso,VEND13,TIENDA-BCN,57.38,0,Cancelado,,ARS
DET01756,VNT-2025-1249-1210,CL0183,PROD-JUG-1262,2024-06-24 06:26:54,2,477.95,0.1,860.31,Tarjeta Crédito,VEND11,TIENDA-BCN,180.67,0,Devuelto,,COP
DET01757,VNT-2025-1249-1211,CL1224,PROD-COS-1316,2024-10-16 05:55:55,5,466.39,0.15,1982.16,Tarjeta Débito,VEND08,TIENDA-MEX,416.25,0,Devuelto,,ARS
DET01758,VNT-2025-1249-1212,CL0157,PROD-ROP-0906,2025-03-10 18:34:11,1,479.63,0.0,479.63,Contra Reembolso,VEND10,TELEFONO,100.72,0,Cancelado,,USD
DET01759,VNT-2025-1249-1212,CL0157,PROD-ALI-0437,2025-03-10 18:34:11,2,48.4,0.05,91.96,Contra Reembolso,VEND10,TELEFONO,19.31,0,Cancelado,,USD
DET01760,VNT-2025-1249-1213,CL0824,PROD-LIB-1474,2024-09-10 05:16:24,5,108.31,0.1,487.39,Contra Reembolso,VEND08,TIENDA-MAD,102.35,0,Procesando,,EUR
DET01761,VNT-2025-1249-1214,CL1622,PROD-ALI-1081,2024-09-02 12:23:25,5,295.63,0.0,1478.15,Transferencia,VEND07,TIENDA-BOG,310.41,0,Procesando,,COP
DET01762,VNT-2025-1249-1214,CL1622,PROD-ELE-0744,2024-09-02 12:23:25,2,423.98,0.15,720.77,Transferencia,VEND07,TIENDA-BOG,151.36,0,Procesando,,COP
DET01763,VNT-2025-1249-1215,CL0556,PROD-COS-1976,2024-10-19 17:00:30,5,359.76,0.15,1528.98,Transferencia,VEND10,APP,321.09,0,Cancelado,,USD
DET01764,VNT-2025-1249-1216,CL1556,PROD-COS-0198,2024-11-07 13:05:00,5,210.88,0.05,1001.68,Transferencia,VEND10,TIENDA-MAD,210.35,0,Pendiente Pago,,EUR
DET01765,VNT-2025-1249-1217,CL0475,PROD-ELE-0372,2024-05-03 23:14:37,4,445.82,0.1,1604.95,Bizum,VEND01,TELEFONO,337.04,0,Entregado,TRK606534482US,ARS
DET01766,VNT-2025-1249-1218,CL0473,PROD-ALI-1235,2024-08-18 00:39:33,5,473.01,0.1,2128.55,Contra Reembolso,VEND02,APP,447.0,0,Procesando,,COP
DET01767,VNT-2025-1249-1219,CL0096,PROD-JUG-0707,2024-10-09 23:30:02,4,118.93,0.1,428.15,Efectivo,VEND10,TIENDA-MEX,89.91,0,Pendiente Pago,,EUR
DET01768,VNT-2025-1249-1219,CL0096,PROD-ROP-1268,2024-10-09 23:30:02,5,330.65,0.0,1653.25,Efectivo,VEND10,TIENDA-MEX,347.18,0,Pendiente Pago,,EUR
DET01769,VNT-2025-1249-1220,CL0181,PROD-COS-0201,2024-08-02 17:16:23,4,399.1,0.05,1516.58,Tarjeta Débito,VEND07,TIENDA-MEX,318.48,0,Procesando,,MXN
DET01770,VNT-2025-1249-1221,CL0255,PROD-HOG-1315,2024-11-15 15:18:59,3,331.25,0.1,894.38,Contra Reembolso,VEND14,TIENDA-MAD,187.82,0,Pendiente Pago,,COP
DET01771,VNT-2025-1249-1222,CL0699,PROD-ELE-0023,2025-01-17 23:45:06,3,327.55,0.15,835.25,Efectivo,VEND06,APP,175.4,0,Devuelto,,COP
DET01772,VNT-2025-1249-1222,CL0699,PROD-JUG-0723,2025-01-17 23:45:06,5,429.45,0.1,1932.53,Efectivo,VEND06,APP,405.83,0,Devuelto,,COP
DET01773,VNT-2025-1249-1223,CL0592,PROD-JUG-0181,2025-01-09 06:20:37,4,188.05,0.1,676.98,PayPal,VEND02,TELEFONO,142.17,0,Pendiente Pago,,COP
DET01774,VNT-2025-1249-1224,CL0307,PROD-HOG-0836,2025-01-11 11:11:57,3,494.72,0.05,1409.95,Transferencia,VEND_ONLINE,TELEFONO,296.09,0,Enviado,TRK901035454MX,USD
DET01775,VNT-2025-1249-1225,CL0022,PROD-COS-0975,2024-10-05 19:07:38,4,193.94,0.0,775.76,Tarjeta Débito,VEND_ONLINE,TIENDA-BOG,162.91,0,Devuelto,,COP
DET01776,VNT-2025-1249-1226,CL0732,PROD-ALI-0241,2025-02-15 19:13:15,5,95.67,0.1,430.52,Transferencia,VEND14,TIENDA-BOG,90.41,0,Enviado,TRK991496672ES,EUR
DET01777,VNT-2025-1249-1227,CL0215,PROD-ELE-1779,2025-03-13 03:02:44,5,168.54,0.1,758.43,Transferencia,VEND03,TIENDA-BOG,159.27,0,Pendiente Pago,,MXN
DET01778,VNT-2025-1249-1227,CL0215,PROD-LIB-1280,2025-03-13 03:02:44,1,399.74,0.15,339.78,Transferencia,VEND03,TIENDA-BOG,71.35,0,Pendiente Pago,,MXN
DET01779,VNT-2025-1249-1227,CL0215,PROD-JUG-1059,2025-03-13 03:02:44,3,143.36,0.05,408.58,Transferencia,VEND03,TIENDA-BOG,85.8,0,Pendiente Pago,,MXN
DET01780,VNT-2025-1249-1228,CL1933,PROD-ROP-0401,2024-08-09 11:33:28,1,418.05,0.0,418.05,Contra Reembolso,VEND11,TIENDA-BOG,87.79,0,Procesando,,COP
DET01781,VNT-2025-1249-1229,CL1752,PROD-ELE-1387,2025-01-28 02:10:42,3,417.64,0.0,1252.92,Transferencia,VEND07,TIENDA-BOG,263.11,0,Enviado,TRK176115304US,MXN
DET01782,VNT-2025-1249-1230,CL1500,PROD-ELE-1867,2024-05-10 17:12:03,4,212.28,0.0,849.12,PayPal,VEND10,TIENDA-BOG,178.32,0,Devuelto,,COP
DET01783,VNT-2025-1249-1230,CL1500,PROD-COS-0971,2024-05-10 17:12:03,5,296.85,0.2,1187.4,PayPal,VEND10,TIENDA-BOG,249.35,0,Devuelto,,COP
DET01784,VNT-2025-1249-1231,CL0347,PROD-LIB-0261,2024-12-09 09:43:11,5,420.14,0.15,1785.59,Tarjeta Crédito,VEND12,TELEFONO,374.97,0,Entregado,TRK527677188MX,EUR
DET01785,VNT-2025-1249-1231,CL0347,PROD-JUG-0673,2024-12-09 09:43:11,2,368.68,0.1,663.62,Tarjeta Crédito,VEND12,TELEFONO,139.36,0,Entregado,TRK527677188MX,EUR
DET01786,VNT-2025-1249-1232,CL1964,PROD-JUG-0144,2025-02-24 18:21:51,3,356.39,0.1,962.25,PayPal,VEND01,TIENDA-MEX,202.07,0,Cancelado,,COP
DET01787,VNT-2025-1249-1233,CL0566,PROD-ALI-0724,2024-07-04 21:58:28,3,106.31,0.05,302.98,Contra Reembolso,VEND13,TELEFONO,63.63,0,Entregado,TRK802193575CO,COP
DET01788,VNT-2025-1249-1234,CL0048,PROD-COS-1177,2024-08-28 16:25:40,2,467.51,0.0,935.02,PayPal,VEND06,TIENDA-BCN,196.35,0,Entregado,TRK860355880CO,MXN
DET01789,VNT-2025-1249-1235,CL1005,PROD-COS-1428,2024-12-04 06:56:08,5,498.16,0.1,2241.72,PayPal,VEND04,TIENDA-MAD,470.76,0,Enviado,TRK399084081MX,COP
DET01790,VNT-2025-1249-1236,CL1343,PROD-COS-0076,2025-01-06 00:52:55,4,296.57,0.05,1126.97,Bizum,VEND13,APP,236.66,0,Devuelto,,COP
DET01791,VNT-2025-1249-1237,CL1222,PROD-JUG-0492,2024-09-11 11:46:06,5,76.38,0.2,305.52,Transferencia,VEND12,ONLINE,64.16,5.43,Entregado,TRK167856224US,EUR
DET01792,VNT-2025-1249-1238,CL1311,PROD-ROP-1751,2024-06-07 19:27:32,1,461.09,0.0,461.09,Transferencia,VEND13,TIENDA-BOG,96.83,0,Enviado,TRK691076158CO,ARS
DET01793,VNT-2025-1249-1238,CL1311,PROD-ELE-1169,2024-06-07 19:27:32,2,263.07,0.2,420.91,Transferencia,VEND13,TIENDA-BOG,88.39,0,Enviado,TRK691076158CO,ARS
DET01794,VNT-2025-1249-1238,CL1311,PROD-COS-1279,2024-06-07 19:27:32,2,56.0,0.15,95.2,Transferencia,VEND13,TIENDA-BOG,19.99,0,Enviado,TRK691076158CO,ARS
DET01795,VNT-2025-1249-1239,CL1770,PROD-ROP-1251,2024-04-09 20:08:58,2,293.37,0.1,528.07,Bizum,VEND03,TIENDA-BCN,110.89,0,Pendiente Pago,,MXN
DET01796,VNT-2025-1249-1240,CL0286,PROD-LIB-1308,2025-01-20 05:17:53,3,140.99,0.1,380.67,Transferencia,VEND_ONLINE,TIENDA-MAD,79.94,0,Cancelado,,USD
DET01797,VNT-2025-1249-1240,CL0286,PROD-JUG-1470,2025-01-20 05:17:53,1,428.61,0.1,385.75,Transferencia,VEND_ONLINE,TIENDA-MAD,81.01,0,Cancelado,,USD
DET01798,VNT-2025-1249-1241,CL1852,PROD-JUG-1689,2025-02-09 04:49:45,2,457.16,0.2,731.46,Bizum,VEND15,TIENDA-MEX,153.61,0,Devuelto,,USD
DET01799,VNT-2025-1249-1242,CL0601,PROD-COS-1484,2024-12-24 15:17:51,5,121.87,0.15,517.95,Bizum,VEND02,TELEFONO,108.77,0,Enviado,TRK786456003CO,COP
DET01800,VNT-2025-1249-1243,CL1135,PROD-HOG-1773,2025-03-21 19:26:11,5,448.65,0.05,2131.09,Bizum,VEND09,TIENDA-BOG,447.53,0,Procesando,,ARS
DET01801,VNT-2025-1249-1244,CL0895,PROD-ROP-0999,2024-12-06 06:54:03,1,323.91,0.15,275.32,Tarjeta Débito,VEND08,TELEFONO,57.82,0,Cancelado,,EUR
DET01802,VNT-2025-1249-1245,CL0522,PROD-COS-1178,2024-05-09 03:27:49,4,42.07,0.05,159.87,Efectivo,VEND_ONLINE,TIENDA-MEX,33.57,0,Entregado,TRK405342510MX,MXN
DET01803,VNT-2025-1249-1246,CL1661,PROD-JUG-0131,2025-01-17 11:42:02,4,135.39,0.15,460.33,Transferencia,VEND04,ONLINE,96.67,18.08,Pendiente Pago,,USD
DET01804,VNT-2025-1249-1247,CL1405,PROD-ALI-1038,2025-01-11 01:55:59,1,175.46,0.05,166.69,Tarjeta Crédito,VEND04,APP,35.0,0,Procesando,,MXN
DET01805,VNT-2025-1249-1247,CL1405,PROD-ROP-1858,2025-01-11 01:55:59,4,307.46,0.2,983.87,Tarjeta Crédito,VEND04,APP,206.61,0,Procesando,,MXN
DET01806,VNT-2025-1249-1248,CL0435,PROD-ELE-1509,2024-07-07 02:50:14,5,9.72,0.0,48.6,Bizum,VEND04,APP,10.21,0,Devuelto,,EUR
DET01807,VNT-2025-1249-1249,CL0961,PROD-JUG-1724,2025-03-19 06:42:00,1,67.32,0.2,53.86,PayPal,VEND06,ONLINE,11.31,24.97,Procesando,,COP
DET01808,VNT-2025-1249-1250,CL1802,PROD-COS-1480,2024-12-01 20:22:07,2,309.31,0.0,618.62,Tarjeta Crédito,VEND02,TIENDA-MAD,129.91,0,Procesando,,EUR
DET01809,VNT-2025-1249-1250,CL1802,PROD-ALI-0867,2024-12-01 20:22:07,2,225.02,0.05,427.54,Tarjeta Crédito,VEND02,TIENDA-MAD,89.78,0,Procesando,,EUR
DET01810,VNT-2025-1249-1251,CL1038,PROD-ROP-0406,2024-08-31 06:39:31,1,278.41,0.2,222.73,Contra Reembolso,VEND11,TIENDA-BCN,46.77,0,Procesando,,EUR
DET01811,VNT-2025-1249-1252,CL0831,PROD-JUG-0067,2024-08-22 19:24:25,4,425.58,0.2,1361.86,Tarjeta Débito,VEND01,APP,285.99,0,Procesando,,USD
DET01812,VNT-2025-1249-1253,CL1183,PROD-ELE-0810,2024-06-05 15:20:09,3,16.09,0.0,48.27,Bizum,VEND04,ONLINE,10.14,15.67,Enviado,TRK759393273ES,COP
DET01813,VNT-2025-1249-1254,CL1054,PROD-LIB-1283,2024-11-04 03:24:27,3,213.84,0.0,641.52,Bizum,VEND04,APP,134.72,0,Devuelto,,ARS
DET01814,VNT-2025-1249-1254,CL1054,PROD-ELE-1597,2024-11-04 03:24:27,3,486.05,0.1,1312.34,Bizum,VEND04,APP,275.59,0,Devuelto,,ARS
DET01815,VNT-2025-1249-1254,CL1054,PROD-HOG-1717,2024-11-04 03:24:27,4,93.94,0.15,319.4,Bizum,VEND04,APP,67.07,0,Devuelto,,ARS
DET01816,VNT-2025-1249-1254,CL1054,PROD-ALI-1554,2024-11-04 03:24:27,4,498.35,0.2,1594.72,Bizum,VEND04,APP,334.89,0,Devuelto,,ARS
DET01817,VNT-2025-1249-1255,CL0363,PROD-COS-0527,2024-05-16 11:26:37,1,274.75,0.05,261.01,Tarjeta Crédito,VEND08,APP,54.81,0,Devuelto,,ARS
DET01818,VNT-2025-1249-1256,CL1383,PROD-ROP-0256,2024-11-21 10:09:39,2,60.45,0.15,102.77,Transferencia,VEND01,TELEFONO,21.58,0,Procesando,,USD
DET01819,VNT-2025-1249-1257,CL0262,PROD-ROP-1008,2025-01-12 23:08:17,4,180.13,0.0,720.52,Contra Reembolso,VEND03,TIENDA-BCN,151.31,0,Enviado,TRK290489808CO,USD
DET01820,VNT-2025-1249-1258,CL1878,PROD-HOG-0881,2024-07-31 02:08:44,4,314.4,0.05,1194.72,Tarjeta Crédito,VEND07,APP,250.89,0,Procesando,,ARS
DET01821,VNT-2025-1249-1258,CL1878,PROD-LIB-1093,2024-07-31 02:08:44,3,427.84,0.2,1026.82,Tarjeta Crédito,VEND07,APP,215.63,0,Procesando,,ARS
DET01822,VNT-2025-1249-1258,CL1878,PROD-COS-0321,2024-07-31 02:08:44,5,270.48,0.0,1352.4,Tarjeta Crédito,VEND07,APP,284.0,0,Procesando,,ARS
DET01823,VNT-2025-1249-1259,CL1991,PROD-ALI-0111,2025-01-18 18:26:14,4,66.95,0.15,227.63,Tarjeta Crédito,VEND13,TIENDA-MEX,47.8,0,Enviado,TRK201473279CO,MXN
DET01824,VNT-2025-1249-1260,CL1798,PROD-JUG-1367,2024-07-11 10:04:58,4,23.67,0.05,89.95,Efectivo,VEND08,TIENDA-MAD,18.89,0,Cancelado,,USD
DET01825,VNT-2025-1249-1261,CL1048,PROD-HOG-1958,2025-03-30 12:51:09,5,177.05,0.2,708.2,Contra Reembolso,VEND06,TELEFONO,148.72,0,Procesando,,MXN
DET01826,VNT-2025-1249-1262,CL1934,PROD-LIB-1093,2024-10-26 03:11:03,2,40.49,0.2,64.78,Tarjeta Débito,VEND14,APP,13.6,0,Cancelado,,EUR
DET01827,VNT-2025-1249-1263,CL1577,PROD-ROP-1044,2024-08-13 21:05:47,4,300.89,0.05,1143.38,Contra Reembolso,VEND12,ONLINE,240.11,10.02,Devuelto,,COP
DET01828,VNT-2025-1249-1264,CL1269,PROD-ROP-0908,2024-10-14 01:11:52,5,43.96,0.0,219.8,Transferencia,VEND08,TELEFONO,46.16,0,Enviado,TRK383855122US,EUR
DET01829,VNT-2025-1249-1265,CL0515,PROD-ROP-0298,2025-02-17 08:21:26,5,385.13,0.15,1636.8,Tarjeta Crédito,VEND10,TIENDA-BOG,343.73,0,Entregado,TRK734824686CO,ARS
DET01830,VNT-2025-1249-1265,CL0515,PROD-HOG-1231,2025-02-17 08:21:26,4,193.23,0.1,695.63,Tarjeta Crédito,VEND10,TIENDA-BOG,146.08,0,Entregado,TRK734824686CO,ARS
DET01831,VNT-2025-1249-1266,CL0838,PROD-LIB-0985,2024-11-14 08:37:42,2,371.4,0.05,705.66,Tarjeta Débito,VEND14,TELEFONO,148.19,0,Pendiente Pago,,USD
DET01832,VNT-2025-1249-1267,CL1868,PROD-HOG-1860,2024-12-23 06:38:14,5,280.6,0.2,1122.4,Contra Reembolso,VEND07,APP,235.7,0,Enviado,TRK710452091ES,EUR
DET01833,VNT-2025-1249-1267,CL1868,PROD-COS-0154,2024-12-23 06:38:14,4,400.57,0.1,1442.05,Contra Reembolso,VEND07,APP,302.83,0,Enviado,TRK710452091ES,EUR
DET01834,VNT-2025-1249-1268,CL0829,PROD-COS-1110,2024-04-13 08:50:26,1,413.67,0.05,392.99,PayPal,VEND_ONLINE,TIENDA-BCN,82.53,0,Pendiente Pago,,MXN
DET01835,VNT-2025-1249-1268,CL0829,PROD-ALI-1141,2024-04-13 08:50:26,4,453.87,0.0,1815.48,PayPal,VEND_ONLINE,TIENDA-BCN,381.25,0,Pendiente Pago,,MXN
DET01836,VNT-2025-1249-1269,CL0286,PROD-COS-0118,2025-01-05 02:14:06,4,342.82,0.0,1371.28,Contra Reembolso,VEND02,TIENDA-BOG,287.97,0,Pendiente Pago,,EUR
DET01837,VNT-2025-1249-1270,CL1774,PROD-JUG-0932,2024-09-05 06:57:26,3,139.56,0.05,397.75,Tarjeta Crédito,VEND11,TIENDA-MEX,83.53,0,Procesando,,EUR
DET01838,VNT-2025-1249-1271,CL1491,PROD-LIB-0180,2024-10-26 22:12:56,1,149.32,0.1,134.39,Contra Reembolso,VEND14,TIENDA-MEX,28.22,0,Procesando,,MXN
DET01839,VNT-2025-1249-1272,CL0951,PROD-COS-0873,2025-02-24 15:10:26,5,318.33,0.15,1352.9,Bizum,VEND10,TIENDA-BCN,284.11,0,Devuelto,,COP
DET01840,VNT-2025-1249-1272,CL0951,PROD-ROP-0864,2025-02-24 15:10:26,1,129.09,0.0,129.09,Bizum,VEND10,TIENDA-BCN,27.11,0,Devuelto,,COP
DET01841,VNT-2025-1249-1272,CL0951,PROD-ELE-0988,2025-02-24 15:10:26,5,457.13,0.2,1828.52,Bizum,VEND10,TIENDA-BCN,383.99,0,Devuelto,,COP
DET01842,VNT-2025-1249-1273,CL1271,PROD-JUG-1987,2024-08-22 04:46:24,2,444.42,0.05,844.4,Bizum,VEND01,TIENDA-BOG,177.32,0,Enviado,TRK756563523US,ARS
DET01843,VNT-2025-1249-1274,CL0041,PROD-ELE-0506,2024-10-30 16:58:08,2,412.72,0.15,701.62,PayPal,VEND14,APP,147.34,0,Entregado,TRK184697944ES,USD
DET01844,VNT-2025-1249-1275,CL0497,PROD-ALI-1254,2025-02-22 02:53:09,4,376.04,0.0,1504.16,Tarjeta Débito,VEND07,TIENDA-MEX,315.87,0,Enviado,TRK767058763US,ARS
DET01845,VNT-2025-1249-1276,CL1912,PROD-ALI-0299,2024-10-16 09:11:49,5,334.14,0.15,1420.09,Tarjeta Débito,VEND08,TIENDA-BOG,298.22,0,Enviado,TRK218446373MX,USD
DET01846,VNT-2025-1249-1277,CL1086,PROD-ALI-0918,2024-09-16 13:01:35,1,235.82,0.05,224.03,Contra Reembolso,VEND14,TELEFONO,47.05,0,Entregado,TRK305817373US,COP
DET01847,VNT-2025-1249-1278,CL0849,PROD-HOG-1231,2024-07-29 04:48:03,5,20.69,0.2,82.76,Transferencia,VEND11,TIENDA-BOG,17.38,0,Enviado,TRK106115278MX,COP
DET01848,VNT-2025-1249-1279,CL0990,PROD-HOG-0064,2024-05-12 17:12:30,3,395.55,0.15,1008.65,Tarjeta Débito,VEND06,TIENDA-BCN,211.82,0,Cancelado,,COP
DET01849,VNT-2025-1249-1280,CL1346,PROD-LIB-0243,2024-12-31 21:20:25,2,176.23,0.0,352.46,PayPal,VEND04,TIENDA-MAD,74.02,0,Enviado,TRK772145624ES,USD
DET01850,VNT-2025-1249-1280,CL1346,PROD-HOG-0516,2024-12-31 21:20:25,1,148.69,0.1,133.82,PayPal,VEND04,TIENDA-MAD,28.1,0,Enviado,TRK772145624ES,USD
DET01851,VNT-2025-1249-1281,CL1381,PROD-ELE-1994,2024-06-17 05:40:06,5,345.65,0.15,1469.01,Tarjeta Crédito,VEND02,TELEFONO,308.49,0,Enviado,TRK177012451ES,COP
